ad_id,Unique ID,segment,scrape_date,created_date,updated_date,Estate,saleable_area_ft2,gross_area_ft2,price_hkdm,rent_hkd,Duplicated,pricechange,latest_date_filter
2783513,27835132023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Tai Po Village House New Territories Tai Po Block and Unit: full layer,,1578.0,7.28,,Y,False,N
2783512,27835122023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Cetus‧square Mile Kowloon Tai Kok Tsui Block and Unit: 2 Block C Building age: 4 Year Show more info about the Estate Cetus‧square Mile,252.0,,4.8,,Y,False,N
2783509,27835092023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,"Aquila Square Mile Kowloon Tai Kok Tsui Block and Unit: Room L, Block 1 Building age: 2 Year Show more info about the Estate Aquila Square Mile",255.0,,5.2,,Y,False,N
2783508,27835082023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,The Met. Acappella New Territories Tai Wai Block and Unit: 2 Wing B03 Building age: 4 Year Show more info about the Estate The Met. Acappella,389.0,,6.2,,Y,False,N
2783505,27835052023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Metro City PHASE II New Territories Tseung Kwan O Block and Unit: 03G Building age: 23 Year Show more info about the Estate Metro City,363.0,516.0,5.85,,Y,False,N
2783533,27835332023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Hong Yat Court Kowloon Lam Tin Block and Unit: High Floor,BLOCK A Show more info about the Estate Hong Yat Court",650.0,,6.45,,Y,True,N
2783538,27835382023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Mei Foo Sun Chuen Phase 6 Kowloon Mei Foo Block and Unit: No. 008A, Hengbai Street Building age: 49 Year Show more info about the Estate Mei Foo Sun Chuen",650.0,867.0,7.2,,Y,False,N
2783535,27835352023-09-14,Residential,2023-09-14,2023-09-11,2023-09-13,Shatin Centre New Territories Shatin Block and Unit: Tower A- (Tung Ning Building) F Building age: 42 Year Show more info about the Estate Shatin Centre,297.0,391.0,4.88,,Y,False,N
2783531,27835312023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Liberte Kowloon Lai Chi Kok Block and Unit: Room F, Tower 2 Building age: 20 Year Show more info about the Estate Liberte",523.0,689.0,8.5,,Y,False,N
2783530,27835302023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Taikoo Shing Kao Shan Terrace HK Island Taikoo Shing Block and Unit: Lushan Court H Building age: 36 Year Show more info about the Estate Taikoo Shing,518.0,635.0,8.887,,Y,False,N
2783529,27835292023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Hang On House New Territories Ma On Shan Block and Unit: full layer Show more info about the Estate Hang On House,381.0,490.0,3.5,,Y,False,N
2784043,27840432023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Paradise Square Kowloon Mong Kok Block and Unit: Low Floor,Paradise Square Building age: 20 Year Show more info about the Estate Paradise Square",368.0,,6.85,,Y,False,N
2783947,27839472023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Residence Oasis New Territories Tseung Kwan O Block and Unit: 6 seats C Building age: 19 Year Show more info about the Estate Residence Oasis,488.0,661.0,7.68,,Y,False,N
2783945,27839452023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Lp6 New Territories Lohas Park District Block and Unit: 3-seat G Show more info about the Estate Lp6,378.0,,5.72,,Y,False,N
2783944,27839442023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"One Kai Tak(Ii) Kowloon Kai Tak Block and Unit: Flat G, Tower 3, 1 Kai Tak II Building Building age: 6 Year Show more info about the Estate One Kai Tak(Ii)",799.0,,16.5,,Y,False,N
2783939,27839392023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,The Wings THE WINGS New Territories Tseung Kwan O Block and Unit: Tower 2 (Come Diamond Sea) C Building age: 6 Year Show more info about the Estate The Wings,706.0,918.0,12.8,,Y,False,N
2783935,27839352023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,La Splendeur Of Le Prestige New Territories Lohas Park District Block and Unit: 9 seat LC Show more info about the Estate La Splendeur Of Le Prestige,732.0,961.0,7.8,,Y,False,N
2783934,27839342023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Oscar By The Sea New Territories Tseung Kwan O Block and Unit: Block 3 A Building age: 21 Year Show more info about the Estate Oscar By The Sea,1031.0,1365.0,12.38,,Y,False,N
2783933,27839332023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Ocean Shores New Territories Tseung Kwan O Block and Unit: 08 seat G Building age: 20 Year Show more info about the Estate Ocean Shores,484.0,678.0,7.552,,Y,False,N
2783931,27839312023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,The Papillons New Territories Tseung Kwan O Block and Unit: 5 seat A Building age: 5 Year Show more info about the Estate The Papillons,873.0,,11.8,,Y,False,N
2783964,27839642023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,"Tam Kung Mansion Kowloon To Kwa Wan Block and Unit: Unit F,High Floor,Tam Kung Mansion Building age: 59 Year Show more info about the Estate Tam Kung Mansion",469.0,,4.2,,Y,False,N
2783959,27839592023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Tseung Kwan O Plaza New Territories Tseung Kwan O Block and Unit: Room E, Block 8, Phase 2 Building age: 20 Year Show more info about the Estate Tseung Kwan O Plaza",417.0,571.0,7.4,,Y,False,N
2783958,27839582023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Royal Peninsula Kowloon Hung Hom Block and Unit: Show more info about the Estate Royal Peninsula,1019.0,,18.5,,Y,False,N
2783956,27839562023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Village Gardens Kowloon Yau Yat Tsuen Block and Unit: High Floor,BLOCK B10,屋苑大廈第一期 Building age: 37 Year Show more info about the Estate Village Gardens",1511.0,1793.0,38.0,,Y,False,N
2783955,27839552023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Wings At Sea New Territories Lohas Park District Block and Unit: Tower 1(1B) E Building age: 4 Year Show more info about the Estate Wings At Sea,496.0,,7.5,,Y,False,N
2783951,27839512023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Park Central New Territories Tseung Kwan O Block and Unit: 02G Building age: 18 Year Show more info about the Estate Park Central,684.0,908.0,9.4,,Y,False,N
2783950,27839502023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,"Regal Court Kowloon Ho Man Tin Block and Unit: High Floor,Regal Court Building age: 34 Year Show more info about the Estate Regal Court",1654.0,2057.0,28.5,,Y,False,N
2783928,27839282023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,La Cite Noble New Territories Tseung Kwan O Block and Unit: 3-seat H Building age: 24 Year Show more info about the Estate La Cite Noble,643.0,884.0,9.68,,Y,False,N
2783966,27839662023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Ocean Marini New Territories Lohas Park District Block and Unit: 1A Tower D Brand New Show more info about the Estate Ocean Marini,471.0,,7.4,,Y,False,N
2783906,27839062023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Whampoa Garden SITE 4 Kowloon Whampoa Block and Unit: Mid Floor,BLOCK 4,SITE 4 Building age: 38 Year Show more info about the Estate Whampoa Garden",814.0,,11.0,,Y,False,N
2783905,27839052023-09-14,Residential,2023-09-14,2023-09-11,2023-09-13,Belair Gardens New Territories Shatin Block and Unit: Block D - Ming Lai Court B Building age: 36 Year Show more info about the Estate Belair Gardens,725.0,980.0,7.9,,Y,False,N
2783903,27839032023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"The Pavilia Bay New Territories Tsuen Wan Block and Unit: Room D, Tower 2A Building age: 5 Year Show more info about the Estate The Pavilia Bay",903.0,,16.8,,Y,False,N
2783902,27839022023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Metro City PHASE II New Territories Tseung Kwan O Block and Unit: Room G, Tower 3, Phase 2 Building age: 23 Year Show more info about the Estate Metro City",362.0,516.0,5.8,,Y,False,N
2783942,27839422023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Kam Fai Building Kowloon Yau Ma Tei Block and Unit: Unit D,Mid Floor,Kam Fai Building Building age: 45 Year Show more info about the Estate Kam Fai Building",302.0,,4.5,,Y,False,N
2783898,27838982023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Tobacco House HK Island Tin Hau Block and Unit: High Floor,Tobacco House Building age: 49 Year Show more info about the Estate Tobacco House",343.0,500.0,7.999,,Y,False,N
2783895,27838952023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Chi Fai Court Kowloon Sham Shui Po Block and Unit: Mid Floor,Chi Fai Court Building age: 40 Year Show more info about the Estate Chi Fai Court",338.0,,4.45,,Y,False,N
2783894,27838942023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Kingswood Villas KENSWOOD New Territories Tin Shui Wai Block and Unit: Tower 02A Building age: 26 Year Show more info about the Estate Kingswood Villas,638.0,815.0,6.0,,Y,False,N
2783893,27838932023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,Apartment Kowloon Prince Edward Block and Unit: 400 Building age: 54 Year,500.0,,4.95,,Y,False,N
2783926,27839262023-09-14,Residential,2023-09-14,2023-09-11,2023-09-14,"The Reach New Territories Yuen Long Block and Unit: Low Floor,TOWER 5 Building age: 10 Year Show more info about the Estate The Reach",403.0,,5.25,,Y,True,N
2783922,27839222023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Sheung Chui Court New Territories Tsuen Wan Block and Unit: Room 4, Block C (Cui Ting Court) Show more info about the Estate Sheung Chui Court",438.0,,5.2,,Y,False,N
2784017,27840172023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,Taikoo Shing Kam Din Terrace HK Island Taikoo Shing Block and Unit: Sui Gong Pavilion E Building age: 36 Year Show more info about the Estate Taikoo Shing,747.0,843.0,12.5,,Y,False,N
2783907,27839072023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Ka Hing Building HK Island North Point Block and Unit: Unit D,High Floor,Ka Hing Building Building age: 37 Year Show more info about the Estate Ka Hing Building",243.0,358.0,4.28,,Y,False,N
2783917,27839172023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Visalia Garden HK Island Mid-levels Central Block and Unit: Low Floor,Visalia Garden Show more info about the Estate Visalia Garden",1724.0,,74.8,,Y,False,N
2783918,27839182023-09-14,Residential,2023-09-14,2023-09-11,2023-09-13,Castello New Territories Shatin Block and Unit: 6 seats D Building age: 24 Year Show more info about the Estate Castello,547.0,718.0,7.35,,Y,False,N
2784024,27840242023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Garfield Court Kowloon Ho Man Tin Block and Unit: Mid Floor,Garfield Court Building age: 47 Year Show more info about the Estate Garfield Court",897.0,994.0,12.0,,Y,False,N
2784020,27840202023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,Amoy Gardens Kowloon Kowloon Bay Block and Unit: Tower C 2 Building age: 42 Year Show more info about the Estate Amoy Gardens,390.0,462.0,5.9,,Y,False,N
2783921,27839212023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,K. Summit Kowloon Kai Tak Block and Unit: 1A Tower B Building age: 2 Year Show more info about the Estate K. Summit,443.0,,9.6,,Y,False,N
2784012,27840122023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,Chung Yuen Building Kowloon Tai Kok Tsui Block and Unit: Chung Yuan Building high floor Building age: 57 Year Show more info about the Estate Chung Yuen Building,370.0,,3.3,,Y,False,N
2784011,27840112023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,Telford Garden Kowloon Kowloon Bay Block and Unit: Block I 9 Building age: 41 Year Show more info about the Estate Telford Garden,556.0,625.0,6.98,,Y,True,N
2784009,27840092023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Wah Fung Garden Kowloon Mei Foo Block and Unit: Unit D,High Floor,Wah Fung Garden Building age: 30 Year Show more info about the Estate Wah Fung Garden",626.0,844.0,9.38,,Y,False,N
2784026,27840262023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Hong Shun Building Kowloon Jordan Block and Unit: High Floor,Hong Shun Building Building age: 47 Year Show more info about the Estate Hong Shun Building",457.0,,5.9,,Y,False,N
2784039,27840392023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Grandview Building Kowloon Mong Kok Block and Unit: High Floor,GrandView Building Building age: 45 Year Show more info about the Estate Grandview Building",348.0,,5.45,,Y,False,N
2784036,27840362023-09-14,Residential,2023-09-14,2023-09-12,2023-09-14,Tung Chung Crescent Islands Tung Chung Block and Unit: 6 seats E Building age: 23 Year Show more info about the Estate Tung Chung Crescent,531.0,725.0,6.6,,Y,False,N
2784035,27840352023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Dragons Range COURT A New Territories Shatin Block and Unit: Unit E,Mid Floor,TOWER 2,COURT A Building age: 8 Year Show more info about the Estate Dragons Range",977.0,,11.5,,Y,False,N
2784032,27840322023-09-14,Residential,2023-09-14,2023-09-12,2023-09-12,"Wing Fai Mansion Kowloon To Kwa Wan Block and Unit: High Floor,BLOCK 1 Building age: 29 Year Show more info about the Estate Wing Fai Mansion",316.0,,6.25,,Y,False,N
2784007,27840072023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Po Fat Building New Territories Yuen Long Block and Unit: High Floor,Po Fat Building Building age: 37 Year Show more info about the Estate Po Fat Building",343.0,,3.5,,Y,False,N
2783986,27839862023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Kingswood Villas LOCWOOD New Territories Tin Shui Wai Block and Unit: Room C, Block 9 Building age: 26 Year Show more info about the Estate Kingswood Villas",551.0,708.0,5.35,,Y,False,N
2783984,27839842023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Arts Mansion Kowloon Yau Ma Tei Block and Unit: Low Floor,Arts Mansion Building age: 37 Year Show more info about the Estate Arts Mansion",678.0,,11.8,,Y,False,N
2783983,27839832023-09-14,Residential,2023-09-14,2023-09-11,2023-09-12,"Uptown New Territories Hung Shui Kiu Block and Unit: Unit B,High Floor,TOWER 1,大廈 Building age: 11 Year Show more info about the Estate Uptown",521.0,685.0,5.5,,Y,False,N
2783978,27839782023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Aqua Blue New Territories Tuen Mun Castle Peak Road Block and Unit: Mid Floor,BLOCK 7,大廈 Building age: 21 Year Show more info about the Estate Aqua Blue",934.0,1266.0,9.98,,Y,False,N
2783940,27839402023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Hung Hay Building Kowloon Mong Kok Block and Unit: Unit D,Low Floor,Hung Hay Building Building age: 39 Year Show more info about the Estate Hung Hay Building",300.0,,4.3,,Y,False,N
2783973,27839732023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"18 Upper East HK Island Sai Wan Ho Block and Unit: Low Floor,18 Upper East Building age: 11 Year Show more info about the Estate 18 Upper East",256.0,,4.7,,Y,True,N
2783994,27839942023-09-14,Residential,2023-09-14,2023-09-11,2023-09-11,"Bellagio New Territories Tsuen Wan Sham Tseng Block and Unit: High Floor,TOWER 9 Building age: 21 Year Show more info about the Estate Bellagio",530.0,704.0,6.3,,Y,False,N
